"uuid"	"title"	"abstract"
"f3dfba00-88fd-11da-a88f-000d939bc5d8"	"Thailand showing types of forests"	"Thailand showing types of forests"
"f2244e60-88fd-11da-a88f-000d939bc5d8"	"Types of forests in Thailand"	"Series AMS-1301 GSGS 4646< Ed. 5 (3 Sheets)"
"f2244e60-88fd-11da-a88f-000d939bc5d8"	"Types of forests in Thailand"	"Series AMS-1301 GSGS 4646< Ed. 5 (3 Sheets)"
"e492f2b0-88fd-11da-a88f-000d939bc5d8"	"Carta delle unita di terre dell'area Kebili-Douz; Carte des unités de terres de la zone Kebili-Douz (Tunisia)"	"Include:
Carta del rischio di desertificazione (Inset map) (200 000) -
Carta pluviometrica (Tunisia) (inset map)  (5 000 000)"
"b22d79b1-f474-48dc-a463-996621ff6111"	"Carte de classification des sols en fonction de leurs aptitudes: Soil map of Tunisia"	"Carte de classification des sols en fonction de leurs aptitudes"
"713963a2-1d97-4ef0-8c91-d7e1c826ffa7"	"Carte de l'occupation actuelle des terres, Projet de planification rurale intégrée de la Tunisie centrale (feuilles1 & 2)"	"Include:
Légende de la qualité des parcours (feuille II)"
"713963a2-1d97-4ef0-8c91-d7e1c826ffa7"	"Carte de l'occupation actuelle des terres, Projet de planification rurale intégrée de la Tunisie centrale (feuilles1 & 2)"	"Include:
Légende de la qualité des parcours (feuille II)"
"713963a2-1d97-4ef0-8c91-d7e1c826ffa7"	"Carte de l'occupation actuelle des terres, Projet de planification rurale intégrée de la Tunisie centrale (feuilles1 & 2)"	"Include:
Légende de la qualité des parcours (feuille II)"
"f4917dd0-88fd-11da-a88f-000d939bc5d8"	"Carte de lérosion des bassins versants des oueds Zeroud et Merguellil"	"Carte de lérosion des bassins versants des oueds Zeroud et Merguellil"
"9b7c5fa7-383c-40a2-aa9a-ca557ab01b1a"	"Carte de reconnaissance des sols, Plaine de Kairouan (Tunisia)"	"Include:
Classification des sols en fonction de l'irrigation (2 Sheets)"
"9b7c5fa7-383c-40a2-aa9a-ca557ab01b1a"	"Carte de reconnaissance des sols, Plaine de Kairouan (Tunisia)"	"Include:
Classification des sols en fonction de l'irrigation (2 Sheets)"
"e2d404a0-88fd-11da-a88f-000d939bc5d8"	"Carte des ressources en sols de la Tunisie - Feuille Medenine"	"Carte des ressources en sols de la Tunisie - Feuille Medenine"
"f44b2600-88fd-11da-a88f-000d939bc5d8"	"Carte des ressources en sols de la Tunisie (feuille Zarzis)"	"Carte des ressources en sols de la Tunisie (feuille Zarzis)"
"f48f8200-88fd-11da-a88f-000d939bc5d8"	"Carte géologique de la Tunisie"	"Carte géologique de la Tunisie (2 sheets)"
"f48f8200-88fd-11da-a88f-000d939bc5d8"	"Carte géologique de la Tunisie"	"Carte géologique de la Tunisie (2 sheets)"
"e1472310-88fd-11da-a88f-000d939bc5d8"	"Carte pédogénétique; périmètre d'Enfidaville (Tunisie)"	"Include:
Carte de classification des sols en fonction de leurs aptitudes pour cultures irriguées"
"f47bfa00-88fd-11da-a88f-000d939bc5d8"	"Carte pédologique, Haute vallée de la Medjerdah, Périmètre de Souk el Khemis (Tunisia)"	"Carte pédologique, Haute vallée de la Medjerdah, Périmètre de Souk el Khemis"
"e19e43c0-88fd-11da-a88f-000d939bc5d8"	"Carte phyto-écologique de la Tunisie septentrionale"	"Include:
Cap Bon, La Goulette, Souss  (Feuille I);
Bizerte; Tunis (Feuille II)
Tabarka; Souk El Arba (Feuille III)^l
Carton géologique (5 000 000) -
Carton pédologique (5 000 000) -
Carton de la végétation primitive (5 000 000) -
Carton pluviométrique et vents dominants;
Carton bioclimatique (5 000 000)"
"27bc66f9-7fc9-4922-8bec-6d3c93f7d337"	"Carte provisoire sommaire des sols du sector Nord,  Oued-Zerga (Hadjeb el Aioun) (Tunisia)"	"Carte provisoire sommaire des sols du sector Nord  Oued Zerga (Hadjeb el Aioun) (50 000)"
"39fc3c3e-5f49-41d6-bdd0-8577388318d4"	"Cartes pédologiques (Djebel Semmama - Tunisia)"	"Include:
Central Tunisia; Djebel Semmama"
"7515d6f5-1422-40e2-bc6d-a782b6a8995a"	"Cartes pédologiques (Kasserine - Tunisia)"	"Include:
Central Tunisia; Kasserine"
"5f71ae62-e9d2-4466-a848-5ae6680ade5d"	"Cartes pédologiques (Ksar Tlili - Tunisia)"	"Include:
Central Tunisia; Ksar Tlili"
"ed48072f-8125-4f4a-8dcf-e7e92b720f43"	"Cartes pédologiques (Sbiba - Tunisia)"	"Include:
Central Tunisia; Sbiba"
"8d619c6b-bbc4-4933-88d9-3ff13186dc35"	"Cartes pédologiques (Thala - Tunisia)"	"Include:
Central Tunisia; Thala"
"e1b6fbe0-88fd-11da-a88f-000d939bc5d8"	"Cartes pédologiques des Secteurs 1 et 2, Haute vallée de la Medjerda"	"Include:
Medjerdah; Ghardimaou; Lamy: Extrait des cartes de Ghardimaou-Lamy - Medjerdah; Souk el Arba; Souk el Khemis; Ghardimaou: Extrait des cartes de Souk el Arba-Souk el Khemis-Ghardimaou (2 Sheets)"
"e1b6fbe0-88fd-11da-a88f-000d939bc5d8"	"Cartes pédologiques des Secteurs 1 et 2, Haute vallée de la Medjerda"	"Include:
Medjerdah; Ghardimaou; Lamy: Extrait des cartes de Ghardimaou-Lamy - Medjerdah; Souk el Arba; Souk el Khemis; Ghardimaou: Extrait des cartes de Souk el Arba-Souk el Khemis-Ghardimaou (2 Sheets)"
"f9ff3319-86bc-46bc-a01d-24db275625c9"	"Etude pédologique de la plaine de Grombalia (Carte des aptitudes des sols aux cultures irriguées - Tunisia)"	"Include:
Carte pedologique - Carte des aptitudes des sols aux cultures irriguées"
"a8ec4666-d491-4950-9115-ac9f048226cb"	"Etude pédologique de la plaine de Grombalia (Tunisia)"	"Include:
Carte pedologique - Carte des aptitudes des sols aux cultures sèches."
"c16ee36d-c89f-45ab-bba1-86ffe213513e"	"Etude pédologique de Sidi Mehedeb (sud) - (Carte des aptitudes des sols aux cultures en sec - Tunisia)"	"Include:
Carte des aptitudes des sols aux cultures en sec"
"832707ec-215e-4218-9a3b-066c397d7ffe"	"Etude pédologique de Sidi Mehedeb (sud) - (Carte pédologique - Tunisia)"	"Include:
Carte pédologique"
"dfaedb3c-031c-42cc-adf5-72e94f4a2a74"	"Etude pédologique des sols de la plaine de Bou Arada (Aptitudes vis a vis des cultures sèches - Tunisia)"	"Include:
Carte de vocation des sols: aptitudes vis a vis des cultures sèches"
"6767db80-add4-4f58-ad94-3334ff5191ec"	"Etude pédologique des sols de la plaine de Bou Arada (Carte de vocation des sols - Tunisia)"	"Include:
Carte de vocation des sols"
"c73bcffb-0a68-409c-b5aa-a5a828f72535"	"Etude pédologique des sols de la plaine de Bou Arada (Carte pédologique - Tunisia)"	"Include:
Carte pédologique"
"106f48db-9c0b-4e2d-b494-a3789794416f"	"Etude pédologique des sols de la plaine de Bou Arada (Cultures irriguées - Tunisia)"	"Include:
Carte de vocation des sols: aptitudes vis a vis des cultures irriguées"
"74a100e6-17e0-4454-843d-7b4f1bfab2e1"	"Haute vallée de la Medjerdah, Périmètre de Souk el Khemis. Carte des aptitudes des sols aux cultures en sec (Tunisia)"	"Include:
Carte des aptitudes des sols aux cultures en sec"
"c158343d-0a38-4dd8-9c2f-1d570079b96e"	"Haute vallée de la Medjerdah, Périmètre de Souk el Khemis. Carte des aptitudes des sols aux cultures irriguées (Tunisia)"	"Include:
Carte des aptitudes des sols aux cultures irriguées"
"41b9ad05-d0b8-4dfc-b75a-bcd82676bb57"	"Soil map of the Arab countries: Soil map of Tunisia"	"Soil map of the Arab countries: Soil map of Tunisia"
"e1583a10-88fd-11da-a88f-000d939bc5d8"	"Generalized soil map of Taiwan"	"Generalized soil map of Taiwan; Description of the mapping units; (2 Sheets)"
"e1583a10-88fd-11da-a88f-000d939bc5d8"	"Generalized soil map of Taiwan"	"Generalized soil map of Taiwan; Description of the mapping units; (2 Sheets)"
"e1959130-88fd-11da-a88f-000d939bc5d8"	"Geologic map of Taiwan"	"Geologic map of Taiwan (2 Sheets)"
"e1959130-88fd-11da-a88f-000d939bc5d8"	"Geologic map of Taiwan"	"Geologic map of Taiwan (2 Sheets)"
"e1ff4f80-88fd-11da-a88f-000d939bc5d8"	"Soil map of Changhua-Lukang area (Taiwan)"	"Soil map of Changhua-Lukang area"
"f3b91f30-88fd-11da-a88f-000d939bc5d8"	"Soil map of Chungho Hsiang (Taiwan)"	"Soil map of Chungho Hsiang"
"e15a35e0-88fd-11da-a88f-000d939bc5d8"	"Soil map of Taiwan"	"in Chinese"
"f5a537c0-88fd-11da-a88f-000d939bc5d8"	"Agroecological zones Tanzania"	"Agroecological zones Tanzania"
"32b2e3f0-277c-48b4-a3b2-df4220160c9d"	"An experimental pedological map of Tanganyika (Tanzania)"	"An experimental pedological map of Tanganyika (4 000 000)"
"e5ad8a70-88fd-11da-a88f-000d939bc5d8"	"Food crops; Main export crops"	"Include:
Food crops  (Rice,  Maize, Sorghum, Cassava, Sweet Potato, Millet, Groundnuts, Bananas).
Main export crops (Cotton, Sisal , Coffee, Tea, Cloves, Cashew Nut, Oilseeds, Sesame, Tobacco, Pyrethrum, Beans).-"
"e5ad8a70-88fd-11da-a88f-000d939bc5d8"	"Food crops; Main export crops"	"Include:
Food crops  (Rice,  Maize, Sorghum, Cassava, Sweet Potato, Millet, Groundnuts, Bananas).
Main export crops (Cotton, Sisal , Coffee, Tea, Cloves, Cashew Nut, Oilseeds, Sesame, Tobacco, Pyrethrum, Beans).-"
"d120c4a0-88fd-11da-a88f-000d939bc5d8"	"Geology (Tanzania)"	"Geology"
"e59d84e0-88fd-11da-a88f-000d939bc5d8"	"Hydrogeological map of Zanzibar, including the islands of Zanzibar and Pemba (Map No 3344) (Tanzania)"	"Include:
Water Resources (200000)
Climate (420000)
(2 Sheets)"
"e59d84e0-88fd-11da-a88f-000d939bc5d8"	"Hydrogeological map of Zanzibar, including the islands of Zanzibar and Pemba (Map No 3344) (Tanzania)"	"Include:
Water Resources (200000)
Climate (420000)
(2 Sheets)"
"eaec7780-88fd-11da-a88f-000d939bc5d8"	"Kigoma district (Tanzania)"	"Include:
Kigoma district:  Forest reserves - Kibondo district: Forest reserves - Kasulu district:  Forest reserves (250000)."
"d43b9930-88fd-11da-a88f-000d939bc5d8"	"Kilombero Valley: Soil reconnaissance and land suitability maps (Tanzania)"	"Include:
Soil reconnaissance, Land suitability (4 sheets)"
"d43b9930-88fd-11da-a88f-000d939bc5d8"	"Kilombero Valley: Soil reconnaissance and land suitability maps (Tanzania)"	"Include:
Soil reconnaissance, Land suitability (4 sheets)"
"d43b9930-88fd-11da-a88f-000d939bc5d8"	"Kilombero Valley: Soil reconnaissance and land suitability maps (Tanzania)"	"Include:
Soil reconnaissance, Land suitability (4 sheets)"
"d43b9930-88fd-11da-a88f-000d939bc5d8"	"Kilombero Valley: Soil reconnaissance and land suitability maps (Tanzania)"	"Include:
Soil reconnaissance, Land suitability (4 sheets)"
"d9afc710-88fd-11da-a88f-000d939bc5d8"	"Kongwa: Chamaye and experimental farms- Nachingwea: experimental farm - Nachingwea: Namanga & Mitumbati farms - Nachingwea: Chiumbati farm"	"Include:
Kongwa: Chamaye and experimental farms  (Map 1),
Nachingwea: experimental farm and parts of Nyati Paulingi & Malawandu farms  (Map 2),
Nachingwea: Namanga & Mitumbati farms (Map 3),
Nachingwea: Chiumbati farm  (Map 4)."
"d9afc710-88fd-11da-a88f-000d939bc5d8"	"Kongwa: Chamaye and experimental farms- Nachingwea: experimental farm - Nachingwea: Namanga & Mitumbati farms - Nachingwea: Chiumbati farm"	"Include:
Kongwa: Chamaye and experimental farms  (Map 1),
Nachingwea: experimental farm and parts of Nyati Paulingi & Malawandu farms  (Map 2),
Nachingwea: Namanga & Mitumbati farms (Map 3),
Nachingwea: Chiumbati farm  (Map 4)."
"d9afc710-88fd-11da-a88f-000d939bc5d8"	"Kongwa: Chamaye and experimental farms- Nachingwea: experimental farm - Nachingwea: Namanga & Mitumbati farms - Nachingwea: Chiumbati farm"	"Include:
Kongwa: Chamaye and experimental farms  (Map 1),
Nachingwea: experimental farm and parts of Nyati Paulingi & Malawandu farms  (Map 2),
Nachingwea: Namanga & Mitumbati farms (Map 3),
Nachingwea: Chiumbati farm  (Map 4)."
"d9afc710-88fd-11da-a88f-000d939bc5d8"	"Kongwa: Chamaye and experimental farms- Nachingwea: experimental farm - Nachingwea: Namanga & Mitumbati farms - Nachingwea: Chiumbati farm"	"Include:
Kongwa: Chamaye and experimental farms  (Map 1),
Nachingwea: experimental farm and parts of Nyati Paulingi & Malawandu farms  (Map 2),
Nachingwea: Namanga & Mitumbati farms (Map 3),
Nachingwea: Chiumbati farm  (Map 4)."
"ee367260-88fd-11da-a88f-000d939bc5d8"	"Landscape ecological vegetation map of Lake Manyara, National Park , Tanzania"	"Landscape ecological vegetation map of Lake Manyara, National Park,  Tanzania"
"d4370550-88fd-11da-a88f-000d939bc5d8"	"Lower Rufiji soil reconnaissance map 8 (Tanzania)"	"Include:
Soil reconnaissance map  (3 sheets)
Soil reconnaissance map -land suitability map  (3 sheets b&w)"
"d4370550-88fd-11da-a88f-000d939bc5d8"	"Lower Rufiji soil reconnaissance map 8 (Tanzania)"	"Include:
Soil reconnaissance map  (3 sheets)
Soil reconnaissance map -land suitability map  (3 sheets b&w)"
"d4370550-88fd-11da-a88f-000d939bc5d8"	"Lower Rufiji soil reconnaissance map 8 (Tanzania)"	"Include:
Soil reconnaissance map  (3 sheets)
Soil reconnaissance map -land suitability map  (3 sheets b&w)"
"ec108520-88fd-11da-a88f-000d939bc5d8"	"Potential land use (IBRD 20655) (Tanzania)"	"Potential land use (IBRD 20655)"
"f187e750-88fd-11da-a88f-000d939bc5d8"	"Potential land use (Tanzania)"	"Potential land use"
"ccea6df0-88fd-11da-a88f-000d939bc5d8"	"Provisional soils map of Tanzania"	"Provisional soils map of Tanzania"
"e79bd18d-b51f-402f-a52b-f31ff1a7e6cc"	"Rukwa region: Mpanda & Sumbawanga districts (Geology - Tanzania)"	"Include:
Geology"
"14ab7385-656b-404e-87e6-e30b8f28527f"	"Rukwa region: Mpanda & Sumbawanga districts (Land potential - Tanzania)"	"Include:
Land potential, Mpanda"
"ab1aed70-c422-4dd9-8648-71c2030f8821"	"Rukwa region: Mpanda & Sumbawanga districts (Land systems - Tanzania)"	"Include:
Land systems, Mpanda"
"76569fea-aedd-4039-80c7-5c4229ff1889"	"Rukwa region: Mpanda & Sumbawanga districts (Land systems - Tanzania)"	"Include:
Land systems, Sumbawanga"
"7ef6e079-47f1-4f92-9763-8b84a94f0586"	"Rukwa region: Mpanda & Sumbawanga districts (Modal slope - Tanzania)"	"Include:
Modal slope, Mpanda"
"41fe2de9-ed9a-47b6-84d8-b47c706806c4"	"Rukwa region: Mpanda & Sumbawanga districts (Ruggedness - Tanzania)"	"Include:
Ruggedness, Sumbawanga"
"d8b65408-9c3d-417e-8649-6f909fee3521"	"Rukwa region: Mpanda & Sumbawanga districts (Soil water availability for maize - Tanzania)"	"Include:
Soil water availability for maize, Mpanda"
"fd7c0cf6-05a0-4a46-9f8f-ef630ef37c43"	"Rukwa region: Mpanda & Sumbawanga districts (Suitability for cotton and Suitability for irrigation - Tanzania)"	"Include:
Suitability for cotton and Suitability for irrigation, Mpanda"
"7a0be8d6-5cda-40de-867c-d91f926fd571"	"Rukwa region: Mpanda & Sumbawanga districts (Suitability for flue-cured tobacco - Tanzania)"	"Include:
Suitability for flue-cured tobacco, Mpanda"
"c536cfbc-8caa-451e-8d5f-ed83b39aa441"	"Rukwa region: Mpanda & Sumbawanga districts (Suitability for rice-maize - Tanzania)"	"Include:
Suitability for rice-maize, Mpanda"
"2482d3af-698f-499a-97cd-5fe61370ce09"	"Rukwa region: Mpanda & Sumbawanga districts (Vegetation types - Tanzania)"	"Include:
Vegetation types, Mpanda"
"d2197c80-88fd-11da-a88f-000d939bc5d8"	"Soils and physiography (Tanzania)"	"Soils and physiography"
"3e7aa06e-2736-4b91-a70b-9babd6e14ff8"	"Soils map of Tanzania"	"Soils map of Tanzania"
"d9c63540-88fd-11da-a88f-000d939bc5d8"	"Usangu: soil reconnaissance and land suitability maps (Tanzania)"	"Include:
Soil reconnaissance; Land suitability map (2 sheets)"
"d9c63540-88fd-11da-a88f-000d939bc5d8"	"Usangu: soil reconnaissance and land suitability maps (Tanzania)"	"Include:
Soil reconnaissance; Land suitability map (2 sheets)"
"e0fea860-88fd-11da-a88f-000d939bc5d8"	"Vegetation cover types (Tanzania)"	"Vegetation cover types"
"f185eb80-88fd-11da-a88f-000d939bc5d8"	"Vegetation (Tanzania)"	"Vegetation"
"02cd4977-39a4-4bf5-b149-784d88d0a06a"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Aloi - Uganda)"	"Include:
Aloi (Sheet NA-36-7)"
"65db1e25-7b15-47b4-81aa-0ab1e67ba682"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Arua - Uganda)"	"Include:
Arua  (Sheet NA-36-1)"
"890eb833-3e1b-4e4f-90d9-19b4d709d07a"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Fort Portal - Uganda)"	"Include:
Fort Portal  (Sheet NA-36-13)"
"688c1cb0-8968-4fc7-a1c7-f70a3ffa7b44"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Gulu - Uganda)"	"Include:
Gulu (Sheet NA-36-6)"
"aa248a73-2cdc-4a17-b918-010153d24a3f"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Hoima - Uganda)"	"Include:
Hoima (Sheet NA-36-9)"
"37ecc704-14d5-47ec-8f08-13e96fe76811"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Kaabong - Uganda)"	"Include:
Kaabong  (Sheet NA-36-3)"
"927bec3a-2e0d-4d3c-8586-002fa1321c43"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Kabale - Uganda)"	"Include:
Kabale  (Sheet SA-36-5)"
"7cedd332-9002-4452-b733-49c62e846f7f"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Kampala - Uganda)"	"Include:
Kampala (Sheet NA-36-14)"
"d64a984e-d6f6-4f16-b9d9-cfd2ca1101d5"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Kapenguria - Uganda)"	"Include:
Kapenguria  (Sheet NA-36-12)"
"b2e5eab5-58fd-483d-aaaf-a50f72cfc555"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Kitgum - Uganda)"	"Include:
Kitgum  (Sheet NA-36-2)"
"32203309-b638-4a99-89fb-5927edfc41d9"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Masaka - Uganda)"	"Include:
Masaka (Sheet SA-36-2)"
"72659a1b-a919-43c0-a89c-e5575b9c13b7"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Mbarara - Uganda)"	"Include:
Mbarara (Sheet SA-36-1)"
"fbb4d009-8805-4351-b1a4-da0f1e34f953"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Moroto - Uganda)"	"Include:
Moroto (Sheet NA-36-8)"
"00b4c7b5-a22b-4955-96bd-dbf58d4f158a"	"East Africa 1:250 000 (Series USD-12Ed. 1) - (Pakwach - Uganda)"	"Include:
Pakwach  (Sheet NA-36-5)"
"ed834f00-88fd-11da-a88f-000d939bc5d8"	"Geological Survey of Uganda - Fort Portal"	"Include:
Sh. N.A. 36/13, Ed. 1 (Series Y-503)"
"efe2e4d1-df6a-44f8-81d4-27adffc5a89b"	"Mubuku irrigation project, Soil suitability for irrigation (Uganda)"	"Include:
Soil suitability for irrigation"
"c42afc9d-fa3f-4be1-a791-c08380bc4986"	"Mubuku irrigation project, Soil (Uganda)"	"Include:
Soils"
"ef086860-88fd-11da-a88f-000d939bc5d8"	"Productivity map of Buganda (Uganda)"	"Include:
Annual crops & perennial crops  (Radwanski, S.A.)
Annual crops productivity  (Riquier, J.) (2 Sheets)"
"ef086860-88fd-11da-a88f-000d939bc5d8"	"Productivity map of Buganda (Uganda)"	"Include:
Annual crops & perennial crops  (Radwanski, S.A.)
Annual crops productivity  (Riquier, J.) (2 Sheets)"
"f18c0600-88fd-11da-a88f-000d939bc5d8"	"Terrain classification and data storage.Uganda land systems"	"Include:
Uganda Land Systems (1000000)."
"eb8de7a0-88fd-11da-a88f-000d939bc5d8"	"The Geology of Uganda"	"The Geology of Uganda"
"e9912d40-88fd-11da-a88f-000d939bc5d8"	"Aptitud general de uso de la tierra - Departamentos de Canelones y Montevideo"	"Aptitud general de uso de la tierra - Departamentos de Canelones y Montevideo; Description of the mapping units; (2 Sheets)"
"e9912d40-88fd-11da-a88f-000d939bc5d8"	"Aptitud general de uso de la tierra - Departamentos de Canelones y Montevideo"	"Aptitud general de uso de la tierra - Departamentos de Canelones y Montevideo; Description of the mapping units; (2 Sheets)"
"dc802520-88fd-11da-a88f-000d939bc5d8"	"Mapa geologico de la Republica Oriental del Uruguay"	"Mapa geologico de la Republica Oriental del Uruguay"
"d549fbf0-88fd-11da-a88f-000d939bc5d8"	"Mapa de la vegetacion de la region centro-occidental de Venezuela"	"Mapa de la vegetacion de la region centro-occidental de Venezuela"
"0f6453a9-1edc-4695-a836-8cc1393acb54"	"Suelos de Venezuela"	"Mapa de Grandes Grupos (Segunda Aproximacion) (2 500 000)"
"f36050d0-88fd-11da-a88f-000d939bc5d8"	"Suelos: mapa de orderes y subordenes (7a Aproximacion) - (Venezuela)"	"Suelos: mapa de orderes y subordenes (7a Aproximacion)"
"dd532c90-88fd-11da-a88f-000d939bc5d8"	"General soil map; Carte générale des sols (Vietnam)"	"General soil map; Carte générale des sols"
"e6a271c0-88fd-11da-a88f-000d939bc5d8"	"Geological map of Continental Part of Vietnam (2nd ed.)"	"Geological map of Continental Part of Vietnam (2nd ed.); Description of the mapping units; (2 Sheets)"
"e6a271c0-88fd-11da-a88f-000d939bc5d8"	"Geological map of Continental Part of Vietnam (2nd ed.)"	"Geological map of Continental Part of Vietnam (2nd ed.); Description of the mapping units; (2 Sheets)"
"e8521d90-88fd-11da-a88f-000d939bc5d8"	"Soil map of the Mekong Delta (Vietnam)"	"(FAO-Unesco; Soil Taxonomy); (6 Sheets)"
"e8521d90-88fd-11da-a88f-000d939bc5d8"	"Soil map of the Mekong Delta (Vietnam)"	"(FAO-Unesco; Soil Taxonomy); (6 Sheets)"
"e8521d90-88fd-11da-a88f-000d939bc5d8"	"Soil map of the Mekong Delta (Vietnam)"	"(FAO-Unesco; Soil Taxonomy); (6 Sheets)"
"e8521d90-88fd-11da-a88f-000d939bc5d8"	"Soil map of the Mekong Delta (Vietnam)"	"(FAO-Unesco; Soil Taxonomy); (6 Sheets)"
"e8521d90-88fd-11da-a88f-000d939bc5d8"	"Soil map of the Mekong Delta (Vietnam)"	"(FAO-Unesco; Soil Taxonomy); (6 Sheets)"
